gene_id,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number
E745S_02006,gene,NA,NA,NA,E745S_02006,,
E745S_02007,gene,NA,NA,NA,E745S_02007,,
E745S_02008,gene,ywpJ_2,NA,NA,ywpJ_2,,
E745S_02009,gene,ung,NA,NA,ung,,
E745S_02010,gene,pta,NA,NA,pta,,
E745S_02011,gene,tsaE,NA,NA,tsaE,,
E745S_02012,gene,NA,NA,NA,E745S_02012,,
E745S_02013,gene,polC_2,NA,NA,polC_2,,
E745S_02014,gene,exoA,NA,NA,exoA,,
E745S_02015,gene,yceM,NA,NA,yceM,,
E745S_02016,gene,murB,NA,NA,murB,,
E745S_02017,gene,NA,NA,NA,E745S_02017,,
E745S_02018,gene,NA,NA,NA,E745S_02018,,
E745S_02019,gene,NA,NA,NA,E745S_02019,,
E745S_02020,gene,NA,NA,NA,E745S_02020,,
E745S_02021,gene,NA,NA,NA,E745S_02021,,
E745S_02022,gene,NA,NA,NA,E745S_02022,,
E745S_02023,gene,yhfK,NA,NA,yhfK,,
E745S_02024,gene,panT_2,NA,NA,panT_2,,
E745S_02025,gene,coaBC_1,NA,NA,coaBC_1,,
E745S_02026,gene,coaBC_2,NA,NA,coaBC_2,,
E745S_02027,gene,acuI,NA,NA,acuI,,
E745S_02028,gene,NA,NA,NA,E745S_02028,,
E745S_02029,gene,potA,NA,NA,potA,,
E745S_02030,gene,potB,NA,NA,potB,,
E745S_02031,gene,ydcV,NA,NA,ydcV,,
E745S_02032,gene,potD,NA,NA,potD,,
E745S_02033,gene,dgaR_1,NA,NA,dgaR_1,,
E745S_02034,gene,NA,NA,NA,E745S_02034,,
E745S_02035,gene,NA,NA,NA,E745S_02035,,
E745S_02036,gene,NA,NA,NA,E745S_02036,,
E745S_02037,gene,manZ_3,NA,NA,manZ_3,,
E745S_02038,gene,NA,NA,NA,E745S_02038,,
E745S_02039,gene,NA,NA,NA,E745S_02039,,
E745S_02040,gene,gmuE_3,NA,NA,gmuE_3,,
E745S_02041,gene,NA,NA,NA,E745S_02041,,
E745S_02042,gene,NA,NA,NA,E745S_02042,,
E745S_02043,gene,NA,NA,NA,E745S_02043,,
E745S_02044,gene,NA,NA,NA,E745S_02044,,
E745S_02045,gene,xerC_8,NA,NA,xerC_8,,
E745S_02046,gene,metE,NA,NA,metE,,
E745S_02047,gene,NA,NA,NA,E745S_02047,,
E745S_02048,gene,glnR,NA,NA,glnR,,
E745S_02049,gene,glnA,NA,NA,glnA,,
E745S_02050,gene,NA,NA,NA,E745S_02050,,
E745S_02051,gene,pyrG,NA,NA,pyrG,,
E745S_02052,gene,fba,NA,NA,fba,,
E745S_02053,gene,murA1_1,NA,NA,murA1_1,,
E745S_02054,gene,rho,NA,NA,rho,,
E745S_02055,gene,rpmE2,NA,NA,rpmE2,,
E745S_02056,gene,fruA_3,NA,NA,fruA_3,,
E745S_02057,gene,fruA_4,NA,NA,fruA_4,,
E745S_02058,gene,kbaY,NA,NA,kbaY,,
E745S_02059,gene,ydjF,NA,NA,ydjF,,
E745S_02060,gene,NA,NA,NA,E745S_02060,,
E745S_02061,gene,yfcJ,NA,NA,yfcJ,,
E745S_02062,gene,NA,NA,NA,E745S_02062,,
E745S_02063,gene,larR,NA,NA,larR,,
E745S_02064,gene,NA,NA,NA,E745S_02064,,
E745S_02065,gene,NA,NA,NA,E745S_02065,,
E745S_02066,gene,NA,NA,NA,E745S_02066,,
E745S_02067,gene,NA,NA,NA,E745S_02067,,
E745S_02068,gene,NA,NA,NA,E745S_02068,,
E745S_02069,gene,recR,NA,NA,recR,,
E745S_02070,gene,tmk,NA,NA,tmk,,
E745S_02071,gene,darA,NA,NA,darA,,
E745S_02072,gene,NA,NA,NA,E745S_02072,,
E745S_02073,gene,NA,NA,NA,E745S_02073,,
E745S_02074,gene,yabA,NA,NA,yabA,,
E745S_02075,gene,rsmI,NA,NA,rsmI,,
E745S_02076,gene,dinB,NA,NA,dinB,,
E745S_02077,gene,NA,NA,NA,E745S_02077,,
E745S_02078,gene,nrdD,NA,NA,nrdD,,
E745S_02079,gene,bceA_2,NA,NA,bceA_2,,
E745S_02080,gene,bceB_2,NA,NA,bceB_2,,
E745S_02081,gene,dltA,NA,NA,dltA,,
E745S_02082,gene,NA,NA,NA,E745S_02082,,
E745S_02083,gene,dltC,NA,NA,dltC,,
E745S_02084,gene,dltD,NA,NA,dltD,,
E745S_02085,gene,NA,NA,NA,E745S_02085,,
E745S_02086,gene,ysdC,NA,NA,ysdC,,
E745S_02087,gene,NA,NA,NA,E745S_02087,,
E745S_02088,gene,NA,NA,NA,E745S_02088,,
E745S_02089,gene,lplJ,NA,NA,lplJ,,
E745S_02090,gene,NA,NA,NA,E745S_02090,,
E745S_02091,gene,NA,NA,NA,E745S_02091,,
E745S_02092,gene,trmR,NA,NA,trmR,,
E745S_02093,gene,NA,NA,NA,E745S_02093,,
E745S_02094,gene,NA,NA,NA,E745S_02094,,
E745S_02095,gene,dauA,NA,NA,dauA,,
E745S_02096,gene,udg,NA,NA,udg,,
E745S_02097,gene,rplU,NA,NA,rplU,,
E745S_02098,gene,NA,NA,NA,E745S_02098,,
E745S_02099,gene,rpmA,NA,NA,rpmA,,
E745S_02100,gene,dgaR_2,NA,NA,dgaR_2,,
E745S_02101,gene,manX_2,NA,NA,manX_2,,
E745S_02102,gene,manX_3,NA,NA,manX_3,,
E745S_02103,gene,sorA_1,NA,NA,sorA_1,,
E745S_02104,gene,manZ_4,NA,NA,manZ_4,,
E745S_02105,gene,NA,NA,NA,E745S_02105,,
E745S_02106,gene,NA,NA,NA,E745S_02106,,
E745S_02107,gene,ypdF,NA,NA,ypdF,,
E745S_02108,gene,NA,NA,NA,E745S_02108,,
E745S_02109,gene,nusB,NA,NA,nusB,,
E745S_02110,gene,folD,NA,NA,folD,,
E745S_02111,gene,xseA,NA,NA,xseA,,
E745S_02112,gene,xseB,NA,NA,xseB,,
E745S_02113,gene,NA,NA,NA,E745S_02113,,
E745S_02114,gene,tlyA,NA,NA,tlyA,,
E745S_02115,gene,argR_3,NA,NA,argR_3,,
E745S_02116,gene,recN,NA,NA,recN,,
E745S_02117,gene,NA,NA,NA,E745S_02117,,
E745S_02118,gene,NA,NA,NA,E745S_02118,,
E745S_02119,gene,NA,NA,NA,E745S_02119,,
E745S_02120,gene,mraZ,NA,NA,mraZ,,
E745S_02121,gene,rsmH,NA,NA,rsmH,,
E745S_02122,gene,ftsL,NA,NA,ftsL,,
E745S_02123,gene,pbpX_2,NA,NA,pbpX_2,,
E745S_02124,gene,mraY,NA,NA,mraY,,
E745S_02125,gene,murD,NA,NA,murD,,
E745S_02126,gene,murG,NA,NA,murG,,
E745S_02127,gene,divIB,NA,NA,divIB,,
E745S_02128,gene,ftsA,NA,NA,ftsA,,
E745S_02129,gene,ftsZ,NA,NA,ftsZ,,
E745S_02130,gene,yggS,NA,NA,yggS,,
E745S_02131,gene,sepF,NA,NA,sepF,,
E745S_02132,gene,NA,NA,NA,E745S_02132,,
E745S_02133,gene,divIVA,NA,NA,divIVA,,
E745S_02134,gene,ileS,NA,NA,ileS,,
E745S_02135,gene,zwf,NA,NA,zwf,,
E745S_02136,gene,dtxR,NA,NA,dtxR,,
E745S_02137,gene,NA,NA,NA,E745S_02137,,
E745S_02138,gene,sfsA,NA,NA,sfsA,,
E745S_02139,gene,iolU_2,NA,NA,iolU_2,,
E745S_02140,gene,yfmL,NA,NA,yfmL,,
E745S_02141,gene,dgaR_3,NA,NA,dgaR_3,,
E745S_02142,gene,ptcB_1,NA,NA,ptcB_1,,
E745S_02143,gene,licA_2,NA,NA,licA_2,,
E745S_02144,gene,celB,NA,NA,celB,,
E745S_02145,gene,NA,NA,NA,E745S_02145,,
E745S_02146,gene,NA,NA,NA,E745S_02146,,
E745S_02147,gene,NA,NA,NA,E745S_02147,,
E745S_02148,gene,eis_2,NA,NA,eis_2,,
E745S_02149,gene,NA,NA,NA,E745S_02149,,
E745S_02150,gene,NA,NA,NA,E745S_02150,,
E745S_02151,gene,xerC_9,NA,NA,xerC_9,,
E745S_02152,gene,NA,NA,NA,E745S_02152,,
E745S_02153,gene,NA,NA,NA,E745S_02153,,
E745S_02154,gene,NA,NA,NA,E745S_02154,,
E745S_02155,gene,NA,NA,NA,E745S_02155,,
E745S_02156,gene,NA,NA,NA,E745S_02156,,
E745S_02157,gene,NA,NA,NA,E745S_02157,,
E745S_02158,gene,NA,NA,NA,E745S_02158,,
E745S_02159,gene,NA,NA,NA,E745S_02159,,
E745S_02160,gene,NA,NA,NA,E745S_02160,,
E745S_02161,gene,NA,NA,NA,E745S_02161,,
E745S_02162,gene,NA,NA,NA,E745S_02162,,
E745S_02163,gene,NA,NA,NA,E745S_02163,,
E745S_02164,gene,NA,NA,NA,E745S_02164,,
E745S_02165,gene,NA,NA,NA,E745S_02165,,
E745S_02166,gene,NA,NA,NA,E745S_02166,,
E745S_02167,gene,NA,NA,NA,E745S_02167,,
E745S_02168,gene,NA,NA,NA,E745S_02168,,
E745S_02169,gene,NA,NA,NA,E745S_02169,,
E745S_02170,gene,NA,NA,NA,E745S_02170,,
E745S_02171,gene,NA,NA,NA,E745S_02171,,
E745S_02172,gene,NA,NA,NA,E745S_02172,,
E745S_02173,gene,NA,NA,NA,E745S_02173,,
E745S_02174,gene,NA,NA,NA,E745S_02174,,
E745S_02175,gene,NA,NA,NA,E745S_02175,,
E745S_02176,gene,NA,NA,NA,E745S_02176,,
E745S_02177,gene,NA,NA,NA,E745S_02177,,
E745S_02178,gene,NA,NA,NA,E745S_02178,,
E745S_02179,gene,NA,NA,NA,E745S_02179,,
E745S_02180,gene,NA,NA,NA,E745S_02180,,
E745S_02181,gene,NA,NA,NA,E745S_02181,,
E745S_02182,gene,NA,NA,NA,E745S_02182,,
E745S_02183,gene,NA,NA,NA,E745S_02183,,
E745S_02184,gene,NA,NA,NA,E745S_02184,,
E745S_02185,gene,NA,NA,NA,E745S_02185,,
E745S_02186,gene,NA,NA,NA,E745S_02186,,
E745S_02187,gene,clpP_1,NA,NA,clpP_1,,
E745S_02188,gene,NA,NA,NA,E745S_02188,,
E745S_02189,gene,NA,NA,NA,E745S_02189,,
E745S_02190,gene,NA,NA,NA,E745S_02190,,
E745S_02191,gene,NA,NA,NA,E745S_02191,,
E745S_02192,gene,NA,NA,NA,E745S_02192,,
E745S_02193,gene,NA,NA,NA,E745S_02193,,
E745S_02194,gene,NA,NA,NA,E745S_02194,,
E745S_02195,gene,NA,NA,NA,E745S_02195,,
E745S_02196,gene,smc_3,NA,NA,smc_3,,
E745S_02197,gene,NA,NA,NA,E745S_02197,,
E745S_02198,gene,NA,NA,NA,E745S_02198,,
E745S_02199,gene,NA,NA,NA,E745S_02199,,
E745S_02200,gene,NA,NA,NA,E745S_02200,,
E745S_02201,gene,NA,NA,NA,E745S_02201,,
E745S_02202,gene,NA,NA,NA,E745S_02202,,
E745S_02203,gene,NA,NA,NA,E745S_02203,,
E745S_02204,gene,NA,NA,NA,E745S_02204,,
E745S_02205,gene,NA,NA,NA,E745S_02205,,
E745S_02206,gene,NA,NA,NA,E745S_02206,,
E745S_02207,gene,NA,NA,NA,E745S_02207,,
E745S_02208,gene,NA,NA,NA,E745S_02208,,
E745S_02209,gene,NA,NA,NA,E745S_02209,,
E745S_02210,gene,NA,NA,NA,E745S_02210,,
E745S_02211,gene,NA,NA,NA,E745S_02211,,
E745S_02212,gene,NA,NA,NA,E745S_02212,,
E745S_02213,gene,NA,NA,NA,E745S_02213,,
E745S_02214,gene,NA,NA,NA,E745S_02214,,
E745S_02215,gene,NA,NA,NA,E745S_02215,,
E745S_02216,gene,NA,NA,NA,E745S_02216,,
E745S_02217,gene,NA,NA,NA,E745S_02217,,
E745S_02218,gene,ccpB,NA,NA,ccpB,,
E745S_02219,gene,mta,NA,NA,mta,,
E745S_02220,gene,NA,NA,NA,E745S_02220,,
E745S_02221,gene,pncB2,NA,NA,pncB2,,
E745S_02222,gene,nadE,NA,NA,nadE,,
E745S_02223,gene,NA,NA,NA,E745S_02223,,
E745S_02224,gene,abfA_1,NA,NA,abfA_1,,
E745S_02225,gene,ugpB,NA,NA,ugpB,,
E745S_02226,gene,melD,NA,NA,melD,,
E745S_02227,gene,araQ_5,NA,NA,araQ_5,,
E745S_02228,gene,NA,NA,NA,E745S_02228,,
E745S_02229,gene,abfA_2,NA,NA,abfA_2,,
E745S_02230,gene,NA,NA,NA,E745S_02230,,
E745S_02231,gene,araR_2,NA,NA,araR_2,,
E745S_02232,gene,xylT,NA,NA,xylT,,
E745S_02233,gene,xylB_3,NA,NA,xylB_3,,
E745S_02234,gene,sgbE,NA,NA,sgbE,,
E745S_02235,gene,araA,NA,NA,araA,,
E745S_02236,gene,ghrB_2,NA,NA,ghrB_2,,
E745S_02237,gene,NA,NA,NA,E745S_02237,,
E745S_02238,gene,NA,NA,NA,E745S_02238,,
E745S_02239,gene,NA,NA,NA,E745S_02239,,
E745S_02240,gene,pgl,NA,NA,pgl,,
E745S_02241,gene,NA,NA,NA,E745S_02241,,
E745S_02242,gene,NA,NA,NA,E745S_02242,,
E745S_02243,gene,azoR,NA,NA,azoR,,
E745S_02244,gene,NA,NA,NA,E745S_02244,,
E745S_02245,gene,NA,NA,NA,E745S_02245,,
E745S_02246,gene,NA,NA,NA,E745S_02246,,
E745S_02247,gene,NA,NA,NA,E745S_02247,,
E745S_02248,gene,NA,NA,NA,E745S_02248,,
E745S_02249,gene,catE,NA,NA,catE,,
E745S_02250,gene,amiE,NA,NA,amiE,,
E745S_02251,gene,gmuF,NA,NA,gmuF,,
E745S_02252,gene,mtlA,NA,NA,mtlA,,
E745S_02253,gene,NA,NA,NA,E745S_02253,,
E745S_02254,gene,mtlR,NA,NA,mtlR,,
E745S_02255,gene,mtlF_1,NA,NA,mtlF_1,,
E745S_02256,gene,NA,NA,NA,E745S_02256,,
E745S_02257,gene,natA_1,NA,NA,natA_1,,
E745S_02258,gene,NA,NA,NA,E745S_02258,,
E745S_02259,gene,mtlF_2,NA,NA,mtlF_2,,
E745S_02260,gene,mtlD,NA,NA,mtlD,,
E745S_02261,gene,gatD,NA,NA,gatD,,
E745S_02262,gene,murT,NA,NA,murT,,
E745S_02263,gene,ntpJ_1,NA,NA,ntpJ_1,,
E745S_02264,gene,queH,NA,NA,queH,,
E745S_02265,gene,NA,NA,NA,E745S_02265,,
E745S_02266,gene,NA,NA,NA,E745S_02266,,
E745S_02267,gene,NA,NA,NA,E745S_02267,,
E745S_02268,gene,spsB,NA,NA,spsB,,
E745S_02269,gene,COQ5_2,NA,NA,COQ5_2,,
E745S_02270,gene,NA,NA,NA,E745S_02270,,
E745S_02271,gene,NA,NA,NA,E745S_02271,,
E745S_02272,gene,tdk,NA,NA,tdk,,
E745S_02273,gene,prfA,NA,NA,prfA,,
E745S_02274,gene,prmC,NA,NA,prmC,,
E745S_02275,gene,ywlC,NA,NA,ywlC,,
E745S_02276,gene,NA,NA,NA,E745S_02276,,
E745S_02277,gene,glyA,NA,NA,glyA,,
E745S_02278,gene,nlhH,NA,NA,nlhH,,
E745S_02279,gene,upp,NA,NA,upp,,
E745S_02280,gene,NA,NA,NA,E745S_02280,,
E745S_02281,gene,NA,NA,NA,E745S_02281,,
E745S_02282,gene,NA,NA,NA,E745S_02282,,
E745S_02283,gene,NA,NA,NA,E745S_02283,,
E745S_02284,gene,NA,NA,NA,E745S_02284,,
E745S_02285,gene,cna,NA,NA,cna,,
E745S_02286,gene,proX,NA,NA,proX,,
E745S_02287,gene,yecS_2,NA,NA,yecS_2,,
E745S_02288,gene,glnQ_2,NA,NA,glnQ_2,,
E745S_02289,gene,fliY,NA,NA,fliY,,
E745S_02290,gene,bglC,NA,NA,bglC,,
E745S_02291,gene,spoIIIE,NA,NA,spoIIIE,,
E745S_02292,gene,rlmN,NA,NA,rlmN,,
E745S_02293,gene,NA,NA,NA,E745S_02293,,
E745S_02294,gene,NA,NA,NA,E745S_02294,,
E745S_02295,gene,dppE,NA,NA,dppE,,
E745S_02296,gene,NA,NA,NA,E745S_02296,,
E745S_02297,gene,oppB,NA,NA,oppB,,
E745S_02298,gene,dppC,NA,NA,dppC,,
E745S_02299,gene,oppD_2,NA,NA,oppD_2,,
E745S_02300,gene,oppF_2,NA,NA,oppF_2,,
E745S_02301,gene,NA,NA,NA,E745S_02301,,
E745S_02302,gene,NA,NA,NA,E745S_02302,,
E745S_02303,gene,NA,NA,NA,E745S_02303,,
E745S_02304,gene,metG,NA,NA,metG,,
E745S_02305,gene,NA,NA,NA,E745S_02305,,
E745S_02306,gene,steT_2,NA,NA,steT_2,,
E745S_02307,gene,dtd3,NA,NA,dtd3,,
E745S_02308,gene,rnmV,NA,NA,rnmV,,
E745S_02309,gene,rsmA,NA,NA,rsmA,,
E745S_02310,gene,niaX,NA,NA,niaX,,
E745S_02311,gene,msmX,NA,NA,msmX,,
E745S_02312,gene,mgsA,NA,NA,mgsA,,
E745S_02313,gene,folT_2,NA,NA,folT_2,,
E745S_02314,gene,NA,NA,NA,E745S_02314,,
E745S_02315,gene,NA,NA,NA,E745S_02315,,
E745S_02316,gene,NA,NA,NA,E745S_02316,,
E745S_02317,gene,dgaR_4,NA,NA,dgaR_4,,
E745S_02318,gene,manX_4,NA,NA,manX_4,,
E745S_02319,gene,NA,NA,NA,E745S_02319,,
E745S_02320,gene,sorA_2,NA,NA,sorA_2,,
E745S_02321,gene,manZ_5,NA,NA,manZ_5,,
E745S_02322,gene,nodM,NA,NA,nodM,,
E745S_02323,gene,frlB_1,NA,NA,frlB_1,,
E745S_02324,gene,gpsA_1,NA,NA,gpsA_1,,
E745S_02325,gene,NA,NA,NA,E745S_02325,,
E745S_02326,gene,gtaB_1,NA,NA,gtaB_1,,
E745S_02327,gene,NA,NA,NA,E745S_02327,,
E745S_02328,gene,NA,NA,NA,E745S_02328,,
E745S_02329,gene,NA,NA,NA,E745S_02329,,
E745S_02330,gene,iadA,NA,NA,iadA,,
E745S_02331,gene,NA,NA,NA,E745S_02331,,
E745S_02332,gene,lolD_2,NA,NA,lolD_2,,
E745S_02333,gene,NA,NA,NA,E745S_02333,,
E745S_02334,gene,rnj2,NA,NA,rnj2,,
E745S_02335,gene,ybaK_2,NA,NA,ybaK_2,,
E745S_02336,gene,NA,NA,NA,E745S_02336,,
E745S_02337,gene,IMPDH,NA,NA,IMPDH,,
E745S_02338,gene,nrnA,NA,NA,nrnA,,
E745S_02339,gene,NA,NA,NA,E745S_02339,,
E745S_02340,gene,NA,NA,NA,E745S_02340,,
E745S_02341,gene,NA,NA,NA,E745S_02341,,
E745S_02342,gene,NA,NA,NA,E745S_02342,,
E745S_02343,gene,rsmF,NA,NA,rsmF,,
E745S_02344,gene,NA,NA,NA,E745S_02344,,
E745S_02345,gene,lrp,NA,NA,lrp,,
E745S_02346,gene,tadA_2,NA,NA,tadA_2,,
E745S_02347,gene,NA,NA,NA,E745S_02347,,
E745S_02348,gene,NA,NA,NA,E745S_02348,,
E745S_02349,gene,NA,NA,NA,E745S_02349,,
E745S_02350,gene,yutF,NA,NA,yutF,,
E745S_02351,gene,NA,NA,NA,E745S_02351,,
E745S_02352,gene,ypjQ,NA,NA,ypjQ,,
E745S_02353,gene,yumC,NA,NA,yumC,,
E745S_02354,gene,NA,NA,NA,E745S_02354,,
E745S_02355,gene,patB,NA,NA,patB,,
E745S_02356,gene,yugI,NA,NA,yugI,,
E745S_02357,gene,NA,NA,NA,E745S_02357,,
E745S_02358,gene,NA,NA,NA,E745S_02358,,
E745S_02359,gene,NA,NA,NA,E745S_02359,,
E745S_02360,gene,NA,NA,NA,E745S_02360,,
E745S_02361,gene,NA,NA,NA,E745S_02361,,
E745S_02362,gene,menH_2,NA,NA,menH_2,,
E745S_02363,gene,NA,NA,NA,E745S_02363,,
E745S_02364,gene,NA,NA,NA,E745S_02364,,
E745S_02365,gene,NA,NA,NA,E745S_02365,,
E745S_02366,gene,pepC,NA,NA,pepC,,
E745S_02367,gene,NA,NA,NA,E745S_02367,,
E745S_02368,gene,NA,NA,NA,E745S_02368,,
E745S_02369,gene,ansA,NA,NA,ansA,,
E745S_02370,gene,NA,NA,NA,E745S_02370,,
E745S_02371,gene,yhaX,NA,NA,yhaX,,
E745S_02372,gene,NA,NA,NA,E745S_02372,,
E745S_02373,gene,ezrA,NA,NA,ezrA,,
E745S_02374,gene,iscS_2,NA,NA,iscS_2,,
E745S_02375,gene,thiI_1,NA,NA,thiI_1,,
E745S_02376,gene,thiI_2,NA,NA,thiI_2,,
E745S_02377,gene,rex_1,NA,NA,rex_1,,
E745S_02378,gene,valS,NA,NA,valS,,
E745S_02379,gene,fpgS,NA,NA,fpgS,,
E745S_02380,gene,NA,NA,NA,E745S_02380,,
E745S_02381,gene,NA,NA,NA,E745S_02381,,
E745S_02382,gene,cspLA_1,NA,NA,cspLA_1,,
E745S_02383,gene,rnj1,NA,NA,rnj1,,
E745S_02384,gene,NA,NA,NA,E745S_02384,,
E745S_02385,gene,NA,NA,NA,E745S_02385,,
E745S_02386,gene,NA,NA,NA,E745S_02386,,
E745S_02387,gene,NA,NA,NA,E745S_02387,,
E745S_02388,gene,yrdA,NA,NA,yrdA,,
E745S_02389,gene,clpP_2,NA,NA,clpP_2,,
E745S_02390,gene,NA,NA,NA,E745S_02390,,
E745S_02391,gene,glpQ,NA,NA,glpQ,,
E745S_02392,gene,miaA,NA,NA,miaA,,
E745S_02393,gene,hflX,NA,NA,hflX,,
E745S_02394,gene,NA,NA,NA,E745S_02394,,
E745S_02395,gene,NA,NA,NA,E745S_02395,,
E745S_02396,gene,cdr_2,NA,NA,cdr_2,,
E745S_02397,gene,rhaR_6,NA,NA,rhaR_6,,
E745S_02398,gene,araN_2,NA,NA,araN_2,,
E745S_02399,gene,lacF_5,NA,NA,lacF_5,,
E745S_02400,gene,lacG_3,NA,NA,lacG_3,,
E745S_02401,gene,ugl_1,NA,NA,ugl_1,,
E745S_02402,gene,NA,NA,NA,E745S_02402,,
E745S_02403,gene,ugl_2,NA,NA,ugl_2,,
E745S_02404,gene,yheS,NA,NA,yheS,,
E745S_02405,gene,rex_2,NA,NA,rex_2,,
E745S_02406,gene,NA,NA,NA,E745S_02406,,
E745S_02407,gene,NA,NA,NA,E745S_02407,,
E745S_02408,gene,NA,NA,NA,E745S_02408,,
E745S_02409,gene,NA,NA,NA,E745S_02409,,
E745S_02410,gene,natA_2,NA,NA,natA_2,,
E745S_02411,gene,NA,NA,NA,E745S_02411,,
E745S_02412,gene,NA,NA,NA,E745S_02412,,
E745S_02413,gene,NA,NA,NA,E745S_02413,,
E745S_02414,gene,NA,NA,NA,E745S_02414,,
E745S_02415,gene,endA,NA,NA,endA,,
E745S_02416,gene,NA,NA,NA,E745S_02416,,
E745S_02417,gene,yrrK,NA,NA,yrrK,,
E745S_02418,gene,NA,NA,NA,E745S_02418,,
E745S_02419,gene,xerC_10,NA,NA,xerC_10,,
E745S_02420,gene,NA,NA,NA,E745S_02420,,
E745S_02421,gene,NA,NA,NA,E745S_02421,,
E745S_02422,gene,NA,NA,NA,E745S_02422,,
E745S_02423,gene,NA,NA,NA,E745S_02423,,
E745S_02424,gene,NA,NA,NA,E745S_02424,,
E745S_02425,gene,NA,NA,NA,E745S_02425,,
E745S_02426,gene,NA,NA,NA,E745S_02426,,
E745S_02427,gene,NA,NA,NA,E745S_02427,,
E745S_02428,gene,NA,NA,NA,E745S_02428,,
E745S_02429,gene,NA,NA,NA,E745S_02429,,
E745S_02430,gene,NA,NA,NA,E745S_02430,,
E745S_02431,gene,NA,NA,NA,E745S_02431,,
E745S_02432,gene,NA,NA,NA,E745S_02432,,
E745S_02433,gene,NA,NA,NA,E745S_02433,,
E745S_02434,gene,NA,NA,NA,E745S_02434,,
E745S_02435,gene,NA,NA,NA,E745S_02435,,
E745S_02436,gene,NA,NA,NA,E745S_02436,,
E745S_02437,gene,NA,NA,NA,E745S_02437,,
E745S_02438,gene,NA,NA,NA,E745S_02438,,
E745S_02439,gene,NA,NA,NA,E745S_02439,,
E745S_02440,gene,NA,NA,NA,E745S_02440,,
E745S_02441,gene,citS,NA,NA,citS,,
E745S_02442,gene,mleS,NA,NA,mleS,,
E745S_02443,gene,NA,NA,NA,E745S_02443,,
E745S_02444,gene,hmo,NA,NA,hmo,,
E745S_02445,gene,NA,NA,NA,E745S_02445,,
E745S_02446,gene,NA,NA,NA,E745S_02446,,
E745S_02447,gene,NA,NA,NA,E745S_02447,,
E745S_02448,gene,NA,NA,NA,E745S_02448,,
E745S_02449,gene,NA,NA,NA,E745S_02449,,
E745S_02450,gene,nox_2,NA,NA,nox_2,,
E745S_02451,gene,NA,NA,NA,E745S_02451,,
E745S_02452,gene,hrtA_2,NA,NA,hrtA_2,,
E745S_02453,gene,NA,NA,NA,E745S_02453,,
E745S_02454,gene,NA,NA,NA,E745S_02454,,
E745S_02455,gene,rnhC,NA,NA,rnhC,,
E745S_02456,gene,zapA,NA,NA,zapA,,
E745S_02457,gene,NA,NA,NA,E745S_02457,,
E745S_02458,gene,mutS2_2,NA,NA,mutS2_2,,
E745S_02459,gene,trxA,NA,NA,trxA,,
E745S_02460,gene,uvrC_2,NA,NA,uvrC_2,,
E745S_02461,gene,btuD_5,NA,NA,btuD_5,,
E745S_02462,gene,yhaP,NA,NA,yhaP,,
E745S_02463,gene,fbp,NA,NA,fbp,,
E745S_02464,gene,puuD,NA,NA,puuD,,
E745S_02465,gene,NA,NA,NA,E745S_02465,,
E745S_02466,gene,NA,NA,NA,E745S_02466,,
E745S_02467,gene,ntpK,NA,NA,ntpK,,
E745S_02468,gene,atpE_1,NA,NA,atpE_1,,
E745S_02469,gene,ntpC,NA,NA,ntpC,,
E745S_02470,gene,ntpG,NA,NA,ntpG,,
E745S_02471,gene,ntpA,NA,NA,ntpA,,
E745S_02472,gene,ntpB,NA,NA,ntpB,,
E745S_02473,gene,ntpD,NA,NA,ntpD,,
E745S_02474,gene,ntpJ_2,NA,NA,ntpJ_2,,
E745S_02475,gene,hisC,NA,NA,hisC,,
E745S_02476,gene,lhpI,NA,NA,lhpI,,
E745S_02477,gene,yddE,NA,NA,yddE,,
E745S_02478,gene,gloA,NA,NA,gloA,,
E745S_02479,gene,NA,NA,NA,E745S_02479,,
E745S_02480,gene,yidA_3,NA,NA,yidA_3,,
E745S_02481,gene,NA,NA,NA,E745S_02481,,
E745S_02482,gene,lipL,NA,NA,lipL,,
E745S_02483,gene,NA,NA,NA,E745S_02483,,
E745S_02484,gene,rpoE,NA,NA,rpoE,,
E745S_02485,gene,sigV,NA,NA,sigV,,
E745S_02486,gene,rsiV,NA,NA,rsiV,,
E745S_02487,gene,NA,NA,NA,E745S_02487,,
E745S_02488,gene,NA,NA,NA,E745S_02488,,
E745S_02489,gene,rpoN1,NA,NA,rpoN1,,
E745S_02490,gene,cggR,NA,NA,cggR,,
E745S_02491,gene,gap_2,NA,NA,gap_2,,
E745S_02492,gene,pgk,NA,NA,pgk,,
E745S_02493,gene,tpiA,NA,NA,tpiA,,
E745S_02494,gene,eno,NA,NA,eno,,
E745S_02495,gene,NA,NA,NA,E745S_02495,,
E745S_02496,gene,NA,NA,NA,E745S_02496,,
E745S_02497,gene,NA,NA,NA,E745S_02497,,
E745S_02498,gene,dapE,NA,NA,dapE,,
E745S_02499,gene,NA,NA,NA,E745S_02499,,
E745S_02500,gene,rihB,NA,NA,rihB,,
E745S_02501,gene,menH_3,NA,NA,menH_3,,
E745S_02502,gene,yjdJ,NA,NA,yjdJ,,
E745S_02503,gene,secG,NA,NA,secG,,
E745S_02504,gene,est,NA,NA,est,,
E745S_02505,gene,rnr,NA,NA,rnr,,
E745S_02506,gene,smpB,NA,NA,smpB,,
